mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
277.2884318,5.037561586,-26.75286065,3.951004613,5.64941566,7.484508289,-1.71129471,5.981013546,5.622289784,5.275767126,2.135409227,4.758164957,4.376492924,3.674822567,2.483482778,5.763315444,5.97956646,2.743230627,1.332281793,4.726745553,4.599473535,2.782272541,3.75353001,5.731454274,4.128819333,2.614009325,3.563687531,4.419542222,3.738752896,2.676190799,3.158624615,4.345534089,4.468909086,3.349981878,2.953651703,3.404964156,3.802322403,3.762835058,3.569666624,3.564822452
278.326208,6.574403444,-24.96798172,4.261676443,5.25443682,8.112900429,-0.776018287,5.599141178,4.706065623,5.311921948,2.722817144,4.785031653,4.327768964,3.446527665,2.567796724,5.725617052,5.713631745,2.634240317,1.555692181,4.793042786,4.668067429,2.420909264,3.215244484,5.243855021,3.712584948,2.946616881,3.702764978,4.293166675,3.706787634,2.755073308,2.761838165,4.123624875,4.007366973,3.030459215,3.149417059,3.629713079,3.074159651,2.561474138,2.982519025,3.069668311
276.9114434,5.908101019,-24.41411507,4.658863323,5.453480866,8.123696204,-0.704714394,5.890154851,5.521877165,5.835860351,3.03117618,5.201497623,4.598609001,3.619977452,2.347993165,5.381833762,5.339059144,2.594312388,2.264336772,4.961664388,4.172173052,2.45937489,3.952231633,6.014736446,3.971316766,2.394249773,3.766900031,5.051784785,4.079875248,3.253560919,3.321478363,3.560845019,3.681426837,3.216510859,2.708561294,3.13284238,3.187789446,3.169452828,3.129980512,2.983563526
278.9576881,6.875568493,-25.65069775,4.503138147,5.681221951,7.716517956,-0.949498403,5.754532509,5.24619054,4.878278158,1.719987337,4.659879024,4.982167428,3.982529469,2.695877868,6.371722773,6.163078745,2.306054414,1.761734937,5.254244117,4.461776161,1.970470169,3.816066402,6.377454313,4.445739661,2.748607187,3.876267499,4.641566808,3.560322598,2.812905787,3.480443266,4.663231418,4.482427653,3.078908184,2.836809721,3.272375062,3.270878431,3.534871866,3.17272759,3.301621368
279.9511388,8.003853637,-25.86197693,2.781599619,3.952130464,7.701917561,0.285280866,7.014386052,5.628494782,5.591959853,3.078933049,5.621283221,5.138946905,4.247660157,3.253868831,6.108542319,5.882261429,2.916803318,2.142767123,4.75198856,3.823607144,1.797900606,2.87308487,4.788321659,3.412851841,2.363064058,3.814725967,4.398870107,3.179842332,2.450701264,2.997158795,3.644387479,3.83083283,3.623575936,2.99542639,2.686528069,2.97652624,3.254137574,3.427836005,3.348966612
278.4773281,6.283421958,-26.00949247,3.46435722,4.348505915,7.760801124,-0.148819401,6.425951993,5.167381676,4.96158474,1.67559493,4.589982989,4.758404127,4.247758444,3.337666337,6.871722451,6.369138677,2.932563118,2.609985232,5.576025682,4.11042071,1.69873459,3.229524673,5.336624716,3.719906126,2.46493691,3.293590827,4.465163999,3.713798937,2.877439151,3.223084931,4.167765011,4.071122836,3.264298003,2.781843775,3.166050162,3.439893797,3.612672038,3.569472009,3.213790763
274.5708819,5.656967353,-21.7113391,6.020190746,3.601199639,7.237648005,0.121061475,6.177067105,4.723471473,5.233279594,2.959406522,4.787368531,4.098220136,3.907404186,2.805278241,4.92305381,4.739950582,2.79683025,2.615093744,4.947687367,4.263728088,2.526242125,3.128193674,4.737298781,4.027832564,3.058616353,3.708422853,4.522132324,3.882958315,3.679338946,3.569699102,3.659814996,3.481510731,3.163031355,3.130446432,3.554355996,3.93287637,3.359846308,3.193414051,3.534422592
276.5378577,5.721815701,-25.01771342,3.994831667,4.710438567,8.374161273,-0.587517481,5.629815527,5.213554111,5.625053678,2.816227925,6.183286277,5.549691502,4.116551484,2.150598969,5.08805178,5.50798291,3.038295583,2.374177948,4.77407523,4.206408879,2.691434996,3.610402474,5.431884801,4.084561592,2.699484571,3.513554824,3.896660429,3.296472959,3.118059666,3.974012718,4.718372928,3.922622215,2.844814241,2.374754751,3.158338014,3.178001349,3.291369552,3.276597543,3.12420801
275.7538085,5.638624136,-23.66163662,5.269034898,4.28817517,7.56861978,-0.846506298,5.350077536,4.903100514,5.297775291,2.29110317,4.992374014,4.912861565,3.876854005,2.82714557,6.242717821,6.128833423,3.204054429,2.514975404,5.169543435,4.419299161,2.195049016,3.203194053,5.400708549,4.053888102,2.971161529,3.897103537,4.293111883,3.085908463,2.669001528,2.899739254,3.773031102,3.492708501,3.078975748,3.197038207,3.521479389,3.735821894,3.285783918,3.460181809,3.66142713
276.3431018,6.216643477,-23.97931507,3.447662629,3.568391656,8.256955353,-0.209840095,5.459899212,4.520794957,5.945533774,2.948362904,4.782680111,4.618214288,3.774626458,3.161232544,5.728904874,5.522427929,4.095291211,3.175456204,4.660510142,3.860132098,2.107263283,2.696398991,4.741002563,4.405018595,3.177040605,3.622044473,4.657957219,3.970622285,3.256455834,3.219393045,3.935567281,4.108062274,3.237601,2.889981204,2.955785466,3.07080093,3.457477838,3.555061173,3.456335822
279.215923,6.888483513,-26.93043713,2.738642463,4.339098979,7.106778422,-1.194705783,6.203529603,5.560836556,5.823792405,2.914129806,4.719956675,4.246241434,3.463885729,2.595320834,6.183555366,5.415571488,2.578677644,2.281079032,5.622250992,4.557499017,2.384580755,3.587159594,5.891370532,4.634976297,3.096417842,3.86919576,4.8728723,3.450841734,2.61407636,2.743850429,3.3779116,3.458777517,3.420405349,2.778938627,2.826392068,3.062141324,3.342283292,3.510984648,3.979063669
272.8187191,4.878430577,-20.92494082,5.363354761,2.458361109,7.478052636,0.81287958,6.383469326,4.791152769,5.692644484,3.240631431,5.651629721,4.92737287,4.243036875,3.282101335,5.522981492,5.222924635,3.313651271,3.041290547,4.327272361,4.07499963,3.043046148,3.721251715,4.969014402,3.652988467,2.961199847,3.57599999,4.059848965,3.452589839,3.299919562,3.637928683,3.986783181,3.528929947,2.924516562,3.24807413,3.345334253,3.456018463,3.155190598,3.262456665,3.025698662
273.9269823,4.387525989,-22.68343957,5.34882699,3.832221326,7.646290474,0.002387216,6.119449279,4.9897892,5.792177468,3.225039069,5.64223774,5.024876529,4.180300748,2.875303658,5.480830455,5.509247117,3.195820776,2.245201049,4.426683665,3.836472825,2.095349811,2.95583234,4.679231736,3.832228578,3.197327212,3.731719408,4.135806202,3.620763411,3.031214567,3.436725833,4.392372293,4.06062846,3.119230342,2.610103187,3.099847315,3.239140097,2.774762873,2.999800863,3.410858216
274.9983103,5.62708423,-22.19733729,5.303919378,3.470642184,8.119756022,0.654623744,5.704838177,4.188321679,5.019254123,2.633786823,4.597591914,4.171166264,4.144551996,3.274371303,5.286055764,5.002132609,2.923911515,2.562109162,5.085129306,4.548561375,3.627743035,3.66938735,4.541551552,4.000637364,2.970298317,3.639738071,4.159015161,3.344314337,2.991782796,3.120429489,3.904223225,4.381167908,3.685254568,2.788128124,2.907175043,3.269771252,3.082195831,3.175035739,3.18585726
273.6653865,4.902042476,-21.48009638,5.576161996,2.556725279,6.976261854,0.336275407,6.213285534,4.522410173,4.748559041,2.442822493,5.188445354,4.582907104,3.58222556,2.849929497,5.672603416,5.524957811,3.145280524,2.717475937,4.537868,4.090591766,2.746293884,3.426829219,4.883960223,4.053091567,3.379189056,3.751764133,4.729975471,3.886618253,3.051153621,3.009763212,3.737892729,3.867812359,3.67554903,3.237046621,3.531115814,3.14576907,2.964757021,3.114064134,3.547982778
275.6920031,5.341537905,-24.05245531,4.127407624,3.621791073,7.103234984,-0.576694117,6.734273264,5.367438722,4.689216334,2.087660034,5.150028963,4.710305553,3.638067155,2.811634078,5.934127333,5.840331964,3.382835802,2.334044824,4.806911974,4.157546759,2.311269549,3.063354608,5.08757672,3.83180772,3.048649133,3.559340217,4.350743103,3.840957353,2.92964715,2.911331361,4.025833158,3.640136244,3.115279746,3.097395287,3.568591063,3.747969884,3.280650454,3.218819295,3.16053725
277.5593296,6.275194304,-25.76589625,3.37729016,4.701928902,7.482105042,-1.359643458,5.424825874,4.991900094,5.19639037,2.307773443,4.990768603,5.018652357,3.983609949,3.134214414,6.298676177,6.04778122,2.88435197,1.861740737,4.755324577,4.012316978,1.790861775,3.521606347,5.929939339,4.07937741,2.648421035,3.438503769,4.647347576,4.30931021,2.856998271,3.429052613,4.249289213,4.090886577,3.129088812,2.966726213,3.249888281,3.156636441,3.036172475,3.32770025,3.086728022
281.9032292,8.373501196,-28.41803964,1.606095203,4.748678781,8.060071539,-1.335498874,5.765576429,5.212699507,5.354170838,2.025188479,4.72660081,5.231101336,4.091302996,3.021435163,6.874773222,6.763052478,3.100440721,1.875445964,4.45268698,4.445581973,2.921982905,3.832927781,5.539434415,3.826010494,2.762606508,3.941891106,4.640168185,3.585638317,2.910451635,3.393713785,4.151439771,3.81837445,3.052752258,2.452348,2.738895029,2.873736429,3.328981973,3.317000255,3.071741296
272.6877924,5.033500622,-20.30316515,6.301490735,3.024505142,7.236045761,0.297784523,6.028747607,4.274077298,4.940285341,2.715692262,4.889766618,4.696309913,4.475689372,3.079655203,5.499823276,5.094250171,2.953302796,3.069540647,4.936980919,4.368414321,2.816379372,3.229680349,4.728494097,3.746277036,3.291142333,3.796548248,4.287407728,3.777970332,3.178467462,3.20549005,3.540879159,3.369060269,2.658392543,2.50674615,2.967042129,3.21008406,3.338821482,3.554788765,3.346047159
276.1578523,5.685483055,-23.39817368,5.087591961,4.238661389,7.898272285,-0.079838645,5.618888205,4.557711549,5.269325544,2.928408733,5.07803439,4.757666753,3.932169659,2.609113796,5.07110513,5.241075398,2.852342482,2.083220857,4.858403155,4.877186363,3.001557719,3.036537239,4.647654628,3.786884587,3.045605811,4.291407592,4.508073392,3.332672679,2.954638781,3.251095933,3.556870851,3.922411075,3.769125892,3.505857731,3.270070694,3.142075483,3.60391289,3.500590236,3.371613748
275.1701262,4.940703231,-23.56119759,4.929425668,4.346424681,7.633494513,-0.260296943,6.095137484,5.070267315,4.999154702,2.536590309,4.859227443,4.973428086,3.906451678,2.59792213,6.202741702,6.268962621,3.44208118,2.523138793,4.677857023,3.960509466,2.793471134,3.809993098,5.229733742,3.974790153,3.345370932,3.926923795,4.023142342,3.205696531,2.988023281,3.057732432,3.562322099,4.165387736,3.866416427,3.38073832,2.848279321,3.213999697,3.198878528,2.913091769,3.196816203
273.1899041,4.878142627,-21.22757771,4.927424071,3.05592136,7.71663507,0.25442281,6.086282289,4.705812679,4.923784967,2.488603544,5.605910251,5.065882894,4.141838906,3.352016592,6.120889997,5.335059589,2.519003527,2.209180216,4.714501723,4.500916829,2.924892306,2.969260442,4.319735157,3.623195024,3.242602244,4.153558055,4.623837536,3.625720533,2.818712769,3.321122228,3.987379206,4.004718288,3.313895045,2.384760748,2.875631889,2.892130703,3.010079535,3.337010517,3.238538543
277.5789479,6.599981572,-25.01876934,4.006232901,5.040335524,8.155162354,-0.920936368,6.006840837,5.320012913,5.552884947,2.883185007,4.854698578,5.002385345,3.737735693,3.076986376,6.342696709,5.280558394,2.339789372,1.980973383,4.967714746,4.005228721,2.098517126,3.453895446,5.602058624,4.456394764,2.477104852,3.577194338,4.624798321,3.635936557,3.05268098,2.95479443,3.473698875,3.480513186,3.284802409,3.517414402,3.534447426,3.327524451,2.985622476,3.204753428,3.044917313
277.8830357,6.626169902,-24.76236809,4.860495532,5.362554404,7.720066756,-0.919205133,5.636335333,4.788894073,5.046395694,2.352213406,5.273776928,4.790160261,3.892801111,3.027728284,6.258928546,6.205407023,2.937704711,2.244932484,4.967674332,4.458402083,1.986987698,2.189767912,4.608852272,3.746837697,2.452991168,3.150859563,5.029637104,4.147024339,2.976816622,2.849852352,3.657546097,3.905634859,3.652181031,2.913396431,3.241403441,2.849615708,2.746656704,3.110023036,3.41086923
279.6892001,6.902183336,-26.99534823,3.723611746,5.416802533,7.765015965,-0.785496647,6.256978773,5.578387522,5.190620029,2.330215829,4.719243678,4.510002171,3.175375924,2.526909636,6.201598759,5.790235749,2.288604526,1.321653504,5.005685122,4.443612725,1.86093425,2.919260641,5.25635267,4.119717908,3.112820254,4.359018381,4.949169752,3.923194001,2.750790392,2.762264719,3.772914296,3.887730345,3.43240193,3.256578128,3.49691592,3.221314204,3.043331483,3.131765526,2.925570463
274.8636274,5.659786539,-22.31995069,4.975125605,3.705540168,7.737890872,-0.671847268,5.908008762,5.445438633,5.337532467,2.265672958,4.805230103,4.747103233,4.147328395,3.199074923,5.545345871,4.948423883,3.041543438,2.798881966,5.008902511,4.468486447,2.463728998,3.544816661,5.284034079,3.40906067,2.005183402,2.854677364,4.032475762,3.614213881,3.248020821,3.150536617,3.776647772,3.677584779,3.216726811,3.239334906,3.381318735,2.943389037,3.068902355,3.199760319,3.287333112
275.9525234,5.938139238,-23.66906846,4.132366622,4.05227964,8.498439867,0.316287951,6.52755507,5.347767283,5.391205647,2.926720591,5.44140234,4.906786063,3.767721709,2.734480737,5.614008875,5.57785545,2.848754488,2.39135155,4.99504782,3.693900881,2.096641518,3.288844206,5.170274541,3.739092305,2.764579422,3.397204414,4.260704133,3.931072091,2.975077863,3.012630304,3.599283744,3.851532876,3.400660244,3.149454449,3.32609965,3.427459564,2.829453863,2.862087279,2.818707702
281.8381412,8.212374947,-28.59117104,2.168964103,5.653765726,7.9954264,-1.713970472,5.826063406,5.7421575,5.064694775,2.077988295,4.565973767,4.818117541,4.173809937,3.297345784,6.558321491,6.191871359,2.441142542,1.113844457,4.702936788,3.75538152,1.10117226,3.432756451,6.309368418,4.338608714,2.195922793,3.497211779,5.012374249,3.921432672,2.847720056,3.045500844,4.034516199,3.847594291,3.152346734,2.629929249,3.225045248,3.148929167,3.062084364,3.063253613,2.984499121
280.6209194,8.087781938,-26.72647009,3.284506827,5.424627083,8.283828219,-1.508064788,5.417121961,5.206380777,5.317565834,2.132831497,4.485808907,4.411266394,3.735407141,3.002664059,6.625190318,6.508013627,2.633245986,1.693587106,5.007523135,4.038202832,1.591122197,2.997606247,5.697624392,4.415235927,2.903249382,3.248786209,4.446680609,4.11759688,3.56394667,2.948617654,3.051190161,3.020193934,2.607321254,2.92349775,3.421972221,3.126963151,2.843019005,3.114123508,3.003888755
277.7130422,6.199856084,-25.42019532,4.334661449,5.491455358,8.099036758,-1.483640824,5.347895099,4.904539692,5.387860718,2.540649227,5.33484117,5.348380993,3.982877185,2.819488208,6.510878328,5.937199314,2.574185825,1.320045768,4.226831714,4.178207114,2.718758604,4.105747168,5.728476747,4.380799952,2.913043006,3.567562015,4.648023503,3.909620217,3.08963341,3.274694764,3.717343558,3.373975896,3.203797404,3.174855666,3.217153623,3.034009299,2.932356172,3.322300384,3.094046806
275.3635572,5.468463929,-23.68944044,4.660135707,4.887620319,8.453953712,-0.006056124,6.340824711,5.110633427,4.46765915,2.111177313,4.895544833,4.657709538,3.970729721,2.936215307,5.824194823,5.566100719,2.588660747,2.155704336,5.312008257,4.091117686,2.342750036,3.239299588,4.817321897,3.381933175,1.866233099,3.229196319,4.895064953,3.827096505,2.482381975,2.660016066,4.269397957,4.361918412,3.194580809,2.995654229,3.126662809,2.977489041,2.898284159,3.111941203,3.145875076
284.5927108,8.716635067,-31.19949615,0.675686925,5.216910206,7.380533141,-1.406654222,6.754511747,5.81834215,5.51392274,2.460142668,4.953428005,5.301087263,4.896137323,3.473870198,7.19583221,6.672608147,1.559214603,0.564223437,4.949560926,4.050414251,1.492067882,3.569863734,6.12980078,4.250100279,2.675136098,3.860775731,4.712034763,3.948480186,2.999268115,3.154866645,4.17789461,4.378746746,3.271969715,2.514591535,2.805076507,3.165405795,3.281624793,3.45508223,3.13020624
287.9136062,10.44566433,-32.97988245,-0.553963366,6.025005368,8.234223804,-1.935438551,6.596697421,6.972310195,5.44390574,1.506982463,4.738903753,4.77641517,3.119387493,3.108185629,8.453819866,7.339718504,1.720755164,0.617153323,5.197570159,3.941936683,1.057871189,3.372183785,6.333313975,4.135275813,2.563320742,3.566861299,5.052764815,3.813050225,3.031449398,3.484448083,4.514571891,4.381997689,3.559548534,2.891330297,2.626908276,2.686029231,3.276334279,3.467517116,3.601437547
278.7304937,6.415062905,-27.15210692,3.72323932,5.951984963,7.453496136,-1.741782495,6.022372931,5.445310143,5.222911408,2.261084723,5.279570017,5.079576775,3.730702073,2.791769693,7.259180121,6.818174307,2.361137197,1.905966387,5.371465791,4.617535663,1.957344237,3.273054723,4.914889041,3.523430539,2.374549394,3.003601235,4.753526252,4.557733494,3.361583651,2.799865799,3.524523134,3.900070601,3.598327061,3.076941964,3.355754242,3.681360347,3.684092157,3.044946152,2.825967492
276.8064524,5.848504185,-24.81616484,4.514223944,4.9492969,7.646456257,-0.604825764,6.717150642,5.593236326,5.766585563,2.329772338,4.945727466,5.140945104,4.411370817,2.935373802,6.566419359,6.360944396,2.704336808,1.633864244,4.333020957,3.765529684,1.621897309,2.571601453,5.005372944,3.899355414,2.973337972,3.661294455,4.385419561,3.836424329,3.268667218,3.575777425,4.345651813,4.182237096,3.244843237,2.881708822,3.061123126,3.066703024,2.809972918,2.616677001,3.18521408
278.0741294,6.397946129,-26.0263324,3.510746192,5.100718989,8.269899426,-0.650175475,6.218938282,5.582206051,5.166219822,2.112322378,5.089886594,5.290618731,3.8857787,3.335528632,7.0200789,6.912403297,2.87002313,1.379889975,4.525662973,4.425947354,2.507780453,3.708437258,5.463941707,3.778738356,2.808305052,3.812853263,4.413918592,3.293701147,2.308445929,3.040565411,3.749799159,3.510169707,2.781873912,2.484779463,3.071106064,3.263516138,3.072414514,3.012073889,3.09368515
283.6454819,8.286040398,-30.42859418,1.98386675,6.725695083,8.230123923,-1.942957905,6.394812243,6.465623109,5.09502481,1.865445395,5.656210037,5.84137219,3.571179221,2.206249257,6.963386303,7.461059368,2.589107701,0.798796961,4.738094924,4.19024657,1.38009411,2.748185632,5.427849217,4.065498315,2.495070899,3.360576148,4.628882236,4.104283194,3.433192944,3.50214845,4.152755635,4.341100548,3.631864253,2.89017105,3.470837398,3.891453814,3.368336243,3.189081992,3.520262586
285.2024533,9.656146479,-31.02791796,0.457924761,5.839260365,8.321779238,-1.426191664,5.891531874,5.612069229,6.278256633,3.038038604,4.663595199,4.406945417,3.615872247,3.170997279,7.502949727,6.454065241,1.92614091,1.393030857,4.823583937,3.757520196,1.598171402,3.516245328,6.021081629,3.522989349,1.807498579,3.593481261,5.097179732,3.578422011,2.703046472,3.154662392,4.266631442,4.65283474,2.878117211,2.256180916,3.05236851,3.610931661,3.378383352,3.124543698,3.096748418
283.7048399,7.904160861,-30.88293637,2.388483294,6.926607078,7.612268568,-2.731703391,5.838133301,6.411984779,5.702376833,1.924458404,4.923251846,5.199611671,3.508207181,2.843528599,7.51658559,7.54843684,2.456708075,1.355646557,4.971135985,4.37906558,1.816592408,3.415835639,5.638409453,3.663888138,1.925094846,3.611897366,5.237157583,4.061935353,2.506676901,2.57493182,3.787345809,4.22094629,3.95154824,2.923721739,2.633597045,3.02815873,3.943167103,3.503509292,3.397922761
279.5621074,7.253330495,-26.92201549,3.226556466,5.447328013,8.476032673,-1.376647143,5.9214594,5.244924674,4.603770967,1.761880397,5.252612517,5.283965164,2.988997587,2.237372349,6.156023144,6.385891225,2.845093185,1.653668667,5.2505465,4.370866124,1.807774663,2.742836787,5.052966401,4.067285009,2.54716173,3.237463592,4.488530308,3.770835318,2.789293212,3.058878372,3.833953565,3.816741312,3.330693923,3.080345428,3.027549945,2.982844011,3.16854903,3.253992648,3.037604941
280.4018972,7.783409986,-27.25956051,2.570428419,4.632593655,7.728890034,-0.702580354,6.317637327,5.743164723,5.885781524,3.03000271,5.237495472,5.07218677,4.315950217,2.968454567,6.181636666,5.708613419,2.349606526,1.700477062,5.229903814,4.51144207,2.482152083,3.663746117,4.936598695,3.522087235,2.109277277,3.190311462,4.443723385,3.679498283,2.702692673,2.87818006,3.970288809,3.989772824,3.465899059,2.923847013,2.995966736,3.108585431,3.139002935,3.301802022,3.201483799
278.2610516,6.113162495,-25.9141908,4.400416794,5.384212955,7.402380413,-1.763299157,5.771701918,5.352319309,5.056306999,2.397763743,5.098472653,5.065034283,3.653855956,2.887793286,6.475587715,6.153545361,2.595611904,1.660498884,4.694761723,3.892024058,2.324701903,3.462739983,5.334247578,4.160745125,3.255997633,3.973113089,4.809454803,3.703645133,3.021682918,3.372111825,3.814099777,4.197993116,3.583747581,3.054167271,3.26125873,2.996210155,2.977780356,2.852286782,3.059357263
282.3375495,8.112312469,-29.26912275,1.582796125,6.022973632,8.42920565,-1.87165694,6.175992404,6.158925232,5.18689629,2.066192799,5.068822412,5.557736146,3.635144497,2.117521158,6.432590876,6.403362595,2.825631412,1.840318959,5.005775862,4.204039393,1.756528775,3.158171082,5.703822677,4.061780714,2.075215842,3.169394737,5.294615788,4.937146757,3.228054268,3.044847159,4.003338046,4.260835069,3.604465937,2.849133117,2.528492741,2.347008246,2.568048794,2.911861035,3.308719591
283.763116,8.852046944,-30.00990153,1.241960519,5.994123937,7.897621137,-2.140232115,6.340940643,6.569763696,5.878141343,2.416936764,4.814937768,4.571460332,3.307983859,3.344800833,8.330960772,7.508142128,2.692454683,1.336263361,4.718420351,3.725600812,1.248056259,3.115359538,6.02829827,4.051789586,2.303674282,4.246633066,5.67918244,4.2048996,2.333342794,1.988916076,3.743717538,4.747991104,4.18231363,3.010004373,2.48768553,2.503598097,3.040420256,3.463576951,2.756596009
281.9406384,7.725731847,-28.83735468,2.78977732,6.20903273,7.484551307,-1.588568442,6.197744184,5.661476754,4.956892556,2.434827356,5.12317861,4.810809678,3.592757971,2.72597829,7.345125683,6.943154809,2.243209249,1.039553446,5.416219518,4.989066932,1.55358148,2.707198999,5.738953134,3.814063746,2.382361528,3.681578967,4.764172867,3.434077576,2.934611408,3.106377683,3.740693829,3.823150178,2.650972208,2.713536195,3.61200602,3.586665529,2.992833048,2.73964475,2.956866654
280.9064829,7.655968237,-27.23273235,3.644055998,5.782544257,7.004024589,-1.821028667,6.298816646,5.943383466,5.407867326,1.67784034,4.339594781,4.609552985,3.760830235,2.939706811,6.732992427,6.513350535,2.68434019,1.788564233,4.922946461,3.842054785,1.631577682,3.145593594,5.451172369,3.75534295,2.533503077,4.053657441,4.755534757,3.433944847,2.711262812,3.319339136,3.920532495,3.934328459,3.083190221,2.540640599,3.088713522,3.628760916,2.991933922,3.135961557,3.02385958
279.1799941,6.751234158,-26.53623252,3.522287115,5.352158168,7.723922519,-1.297184867,5.924962836,5.845675751,5.149549138,2.533811456,5.52855093,5.330188429,3.956384765,2.954051129,6.59524293,5.995515766,2.251570879,1.523946621,4.777660138,4.171693319,2.040236965,3.396708678,5.608854614,4.178235645,2.856357867,3.307626433,4.302743689,3.657705903,2.826150654,2.503283669,3.484771322,3.761953037,3.429570816,3.058295392,2.997008518,3.010580966,3.335835627,3.67504869,3.344471482
279.0582612,6.801552564,-26.56533222,3.263156895,4.872998433,7.734671031,-1.076005907,5.996850793,5.31784601,5.021007864,2.046683847,4.383004707,4.482363773,3.464262675,2.848935095,6.339884032,6.528000714,3.330229986,1.80126242,4.858445037,4.384930144,2.303410071,3.027132791,4.658319846,3.711365737,2.743623825,3.108467037,4.106316875,4.240751266,3.775447707,3.26898913,3.488031819,3.377492974,2.673134852,2.715184655,3.25836361,2.991768009,2.874967486,3.330706475,3.708454259
279.7568721,7.261368304,-26.1799689,3.930651464,5.075919179,7.161290799,-1.127795292,6.03392096,5.72737023,5.637003959,2.093823068,4.009179708,3.926097168,3.962852078,3.967978287,7.131967742,6.440279332,2.587930308,1.24670623,3.922673207,3.066215315,1.255746321,2.672385352,5.692170108,4.732648598,3.124601456,3.160112768,3.89560684,3.089719802,2.479800054,2.806843769,3.817888817,4.070433362,3.749023469,2.893694665,3.221945362,3.963791628,3.151762438,2.756657092,2.870792212
284.052504,8.36396844,-31.50419062,1.486136286,6.952829114,7.919842565,-2.469828108,6.197916105,6.208195343,5.049268181,1.875689073,4.732249773,5.362206104,3.961196438,2.598966074,6.716088357,6.96577137,2.157477647,0.925760294,5.117701326,3.841774109,1.464051267,3.450657367,6.040347257,3.634125668,2.192429984,3.910919128,5.057765377,3.547100666,2.448936487,2.957487407,4.008652148,3.844969755,3.413839795,3.03111813,2.938892724,3.217762314,3.026741108,3.376570767,3.282600839
280.0847059,7.108130263,-26.48028746,4.004364217,5.653554784,7.925651828,-0.868625599,5.988315589,5.001360494,5.420414528,2.336796434,4.936024537,4.894042598,3.759921373,3.467031345,6.868167827,5.82567514,2.007554888,1.617475509,4.738508787,4.252067463,1.889164208,3.267516657,5.655755335,4.348283552,3.325430655,4.085986806,4.566905857,3.626057428,2.97042431,3.296352839,4.042813333,3.430566374,2.521302521,2.345813063,3.29533307,3.455090606,3.07958796,3.009744643,3.24198856
284.4378033,9.571368674,-30.04088476,0.718667296,4.905864221,7.504638227,-2.020919973,5.697511625,5.923668535,5.46735757,1.960193381,4.475297055,4.391986653,3.156064936,3.123493872,8.208471625,7.556436577,2.499224906,1.252917595,5.430965139,4.534231201,1.752829776,2.994620911,5.096966947,3.487760282,1.874211957,3.080605978,4.758185019,4.317536386,3.197312262,3.41294918,4.355431888,3.973515293,3.44386015,3.153702802,3.106877171,2.908869528,3.334395026,3.223029832,3.12892402
284.5144869,9.292402089,-29.56373745,1.53997921,6.169389237,7.38757328,-2.955774004,5.715118489,6.133133327,5.70971505,1.822452145,5.239083694,5.285899303,3.191868318,1.937146942,6.715099206,7.167698917,2.810051887,1.141121962,4.686307418,4.23573978,1.59929826,2.698753243,5.502859893,4.117530474,2.258973503,3.574426248,4.642383679,3.775493551,2.57017925,2.670407354,3.576640164,3.747364018,2.989606079,2.931755281,3.682063953,3.598729904,2.934010273,2.942155852,3.350741527
284.1116982,8.815317672,-30.62984291,0.951306467,6.355000288,8.484697869,-1.978016462,5.917128476,6.478267383,5.090965908,1.388886749,4.612009576,4.877056586,3.127294008,2.642478458,7.412317341,7.190843021,1.792925921,0.830290737,4.939013778,4.080552388,1.319677323,2.575559443,5.863758251,4.887788013,3.089518341,3.5567168,4.856489624,3.88149754,2.929359213,3.076924608,3.998593971,4.238007416,3.687422853,2.986104418,3.258282262,3.653668045,3.220638673,3.224692603,3.595780238
283.9823503,9.812518273,-28.88108818,0.612062032,4.054574786,7.597080126,-1.719879316,5.664416875,5.454668725,4.636470708,1.420155113,5.081922654,5.818290727,4.15367284,2.681001454,6.124327549,5.911897916,2.410926882,1.429036517,4.73061028,3.997372571,1.814240137,3.578315409,5.553782056,3.818124748,2.584935171,3.462348078,4.749825731,3.46416058,2.288300789,2.904357807,3.386657046,3.208343742,3.128387389,3.385863199,3.882157335,3.495333522,3.089562632,2.98390045,3.020293966
282.7944621,9.055690959,-28.55717376,1.163187995,4.586741586,8.083666689,-0.755316389,6.876937937,5.821485698,4.637816247,1.705107974,5.073709443,5.069708408,3.743926038,2.74419336,6.675870989,6.27261056,2.229855946,1.347231404,4.955304397,4.148417381,1.88296775,3.237510901,5.323594615,3.731844359,2.26327086,3.701568633,5.227377707,3.942716044,3.08184968,2.968458726,3.904087323,3.935371346,3.531183083,3.208925381,3.591166138,3.565598423,3.140677663,3.25597402,3.295618632
