14784923,23552083,10997616,95599456,90082203,2747082
53201702,68465179,81664382,62841027,99072259,90952457
91191576,69115374,54676333,79846750,32591092,11432193
13705944,53237959,40336534,71326976,91186209,52125464
83754499,46064341,36796484,86272695,81451257,77447110
39248265,36051916,68919482,39173103,23816090,7985159
49424822,75880446,14593938,13982995,65852121,61980708
6715947,84920915,17298644,98060766,6425204,85458041
14781047,97519221,82144120,58058982,14717080,68348081
43836535,41122612,1972186,23439045,22529381,19584453
35599900,16630224,52704739,10556845,33955351,20554578
40380569,11161057,56046338,89000742,21290532,76617685
41569097,23559486,26835219,93032846,60819428,64203098
48663930,92394952,85940351,13892638,52581352,10025258
76532505,3291970,8064155,91969452,48295625,12655774
73947686,57239870,64702028,30154404,71890867,9804037
79195972,94849741,36951239,75439558,44466733,33047581
94205693,81095127,82677227,90341645,53863295,90574916
3375620,88705629,96160873,17901749,99506155,99409724
94645554,93076706,83468197,34952734,35213449,559254
59092476,27544719,14650950,85944682,29966590,37062083
56977140,7212113,71586812,70743056,29546486,91517762
26709659,21286442,8581818,41434022,98725011,58097545
70430306,64204849,81111163,10811467,76332281,35571742
91013202,41493168,9549724,78524182,6131368,41231054
79975667,17649339,40068679,69085733,64577175,41639122
71233960,65131037,92839865,4324260,59493618,48828379
86686100,62177204,39455455,78914508,95280153,30614317
33651438,91340566,95725395,73724288,719789,18330484
41741863,54270377,39172620,21383754,34469064,64441933
30333873,6431434,90798757,59746153,93756785,29655127
6877208,72165886,60709968,77756063,80653702,87999192
53347595,25897518,25982873,42897687,21704587,14876535
3134966,36019934,45975185,7114294,40894213,86826324
25633616,84856779,26295137,24471215,95171309,17568377
30812477,19900648,12030571,76807088,60281248,25083965
57497714,95601540,70531080,39237148,11662505,18556551
88441199,21839599,95140272,76255158,21190154,90615848
253794,33532492,76344606,93988234,78723390,28650611
80501359,79965778,32190023,77965345,72102880,15874923
11412949,31137828,27868083,53937588,76631087,27161440
58355000,92144044,49461536,60389406,91498480,7149713
73390316,96661789,33521127,84725740,2519313,78352627
3796333,65004998,65859060,72502678,82076868,84608889
63430985,66049251,34478913,63731004,77792107,3492890
94298326,60110194,25980124,23125426,55716100,70067113
66027123,99956067,25961314,35799515,58497335,76218476
71899546,54429638,25914915,44300198,78553069,53762651
58695268,24863671,44259575,32254992,86620952,93489492
27815576,1349485,64016029,26134236,54476959,54657986
75847298,64655750,61185192,43583291,97807058,75405424
64531239,40843001,58353395,18576081,20856052,43361872
38142224,52596934,5151834,41506236,88433537,60595194
68685987,58479859,27680622,89147892,19324508,68539655
21332734,64948053,45516366,23001826,84734,58951072
56760831,89499098,79709263,54484931,23478988,58685391
18221122,37079253,17812642,4368513,83759754,9057732
3606407,34728228,7454332,5864960,73579027,56168736
69303046,5871083,41061078,56477563,62506152,23806083
59337827,19992201,58336463,78309311,14028667,18254260
88658949,21540979,31822103,44714224,59249085,63557111
42141785,9993648,29714,34858717,75824496,24628901
36457397,94510125,84638566,27782121,93665731,70301837
19978495,23171540,42395137,21812653,72320056,90488408
88980012,24062263,45018061,48230136,91598497,66037057
29362529,49003724,19458172,15099226,72217298,89581706
50389116,36181701,25686749,90171807,43144948,34431834
72053390,18327370,28168970,20956267,73716253,30574575
39738390,89969951,20731577,74297414,12057643,13762770
93648695,243336,97235968,58914372,48337484,86478310
27223708,35180278,87086078,35482558,39404627,71928683
64156280,83534399,27234917,58038651,39946527,15747955
79754046,42453810,58292901,70880825,87686507,55226326
98112840,29928743,76495126,52203125,19656626,81569188
10354346,69416919,29546077,35346097,31628639,66099169
57056596,54430808,64443082,876974,97948832,68320566
18716550,13003955,77502654,85662857,21482289,12852763
83209460,82189941,32122245,89627818,23327481,4248680
39088487,82117929,71798887,29673880,31043410,12574229
91678541,30099356,49123753,26784562,32172761,80741951
40631671,17111813,21319325,41882885,84713785,11440078
48648911,75594423,13001522,89109518,99661213,50047632
27622462,4176203,3835798,38814293,2719421,16922298
28446301,95071725,42562831,23683445,37486719,28004172
83008885,9186417,24953842,63277651,7684275,91223494
5559364,61630327,49942674,77695445,50287174,28712417
48602772,89783163,42435228,99666546,17549864,11253867
8250014,28346575,2504146,14479948,86662571,58227649
50073924,76879514,15278157,4652002,44882230,52425598
14486193,95862685,66702053,20372032,11691492,31351663
97256972,6667877,65094945,39588983,95640314,89180724
49533147,90587834,85116070,39237552,44248575,340672
27549063,84432566,88185131,35439123,68081990,68214014
31425064,29794079,65523079,74223195,27995202,71971325
41845749,27919737,21295983,8480669,80533511,46765403
45795973,93233924,18193200,61493021,35660635,20869207
90022411,44778080,4219575,63378681,26033782,17760835
39619385,30222620,68918540,42697421,71674290,99045774
33502257,75376346,4009005,84062210,58060571,48924965
76317168,56272528,58812200,69207952,98140433,80329034
43966796,59443026,59550573,27945474,15472099,31972091
92542180,46445272,66482006,86868933,26334415,54426350
18754755,29616425,73380421,3516873,26595803,61738332
18149596,57357969,3820466,7426040,53767550,22462238
62093016,3963754,19511583,57146135,68700858,71402185
73363378,39666251,3669835,24954100,80071851,39667374
42160249,56119631,55661840,16792759,41677624,97819093
68178980,8866443,1804081,37312865,92003023,13573655
61216141,790872,81601158,40698166,74306854,19169186
92817242,61257807,24667579,22044827,17186045,46039424
48258416,95307561,15063948,37139783,65987104,87751372
92654860,44876322,84162718,71921673,59286452,91011733
10673080,4666818,84655675,52239029,28868282,74041981
58321954,12330920,22367472,13085876,21298594,95294513
78776021,44960726,3765587,6786434,57230161,60668775
86267993,84117471,96857313,74404725,23106985,97382372
63687225,85557456,50717648,92864063,38226275,34378853
35403682,34958193,51039636,67767392,30795752,40316593
92594570,32991574,98679407,31547069,70946425,25586653
17559890,26007909,8211692,29307076,16791547,74125849
25010930,23215368,88340805,17126679,92365118,29068390
82242770,67858940,53410908,31467311,74726945,65647221
94026712,81660918,17742009,72351471,75194617,79697486
61919100,68464880,6375330,11485656,99292140,41773810
28865710,6767779,74861151,38865473,47505874,7032366
30015497,1136375,58179343,29123576,81194090,33124388
29988961,12837906,73811147,97909801,95359140,54819617
21095118,66348868,72959258,70829356,16133517,76579227
27693539,61756468,28643327,81300812,33593760,58489142
8807236,47726369,83975555,52846977,87502519,75576245
42543387,1149051,36248015,49273580,57786089,16606621
16912560,55816873,3481145,26721385,33505527,92240671
76535262,66586918,48691887,20408325,37601297,36274359
54947939,14257179,12368444,7991781,9578063,98608679
55634403,18879667,79694934,31355493,71570866,8129881
22734036,22786867,63813566,51582496,5701361,61515971
94708504,27710222,86304834,76448279,15953656,60987982
96297924,63191650,34598407,64923381,35306225,6735722
84659381,81982797,37096831,6041593,66379010,38051313
20917299,705605,67472121,47388282,54193327,39086111
65886088,36629741,65373339,28239673,403360,13017141
14481711,77067459,57700133,99158319,62488105,89123115
19042838,11424079,49781442,80358169,71901864,82831683
11309506,99469166,54064472,83583332,8473605,83269326
42992848,95737865,93958069,62771648,38508843,76233079
52069305,51280179,92992476,33805329,48230580,33560304
52952077,78267509,64141948,49968997,40391469,48219381
35084047,64512258,15910868,80666880,53621541,42110756
95487519,38189635,60147888,4418797,3925171,92295527
86555625,43763733,92250079,51807324,21637420,96679760
29174716,41823086,92418175,70864229,85648804,15411850
97719196,13928270,64140497,88660886,61945040,84347118
29934444,92722875,35613574,47771073,80487141,96693244
12233338,80166408,70472680,52325713,47158118,13738156
7257113,25493861,7592605,55629323,96550654,26897782
86442340,13104405,48767452,56879715,78653429,69935506
89186868,11157733,74961494,71266713,12227254,62921056
36983128,87478083,76184111,30970994,62344727,71442789
58155712,48379749,47576592,1145871,91996953,25970020
96952402,85749228,19584369,27368598,93983084,27051920
96916437,41662259,92118739,94088063,33882858,14955727
12401367,13245656,7259507,16523547,27603100,2522886
37155263,46517060,15809162,7593990,76329340,38489490
30633796,84448446,14678591,18798542,36741507,60133300
24515526,95545880,67138709,68860263,51612358,77325694
19934749,33782047,86472063,54251958,66103106,91535310
98279008,56758043,50030869,51113997,9408316,98459456
5621334,71895482,39561152,89834371,90344428,46014490
99187517,60594412,55303879,81566545,52030358,87975947
65742597,42484168,37812377,56976410,51604174,18190461
59182718,98265997,30311688,38250425,83029742,69164354
9983092,90646609,79994998,53156351,24155923,30325761
44562335,86414585,63659306,78227729,84476124,48712518
45908957,86018219,81165151,77895037,44687932,57527038
86543338,59400318,47675187,53466343,20635986,67762736
8440080,26556447,31236552,97271697,44595596,91623138
47122292,39845975,27198646,58599395,65523251,73008988
68584895,32901229,82974188,90125697,51659899,4043468
76403807,40130476,49217381,99388982,69773964,98778180
95959254,11173377,8010319,30273375,75227080,9299021
10569191,98243284,28624248,10853031,82331187,43651817
14896883,75979457,7681721,28974386,48867138,87067078
15193550,86883780,63352401,99842859,86991733,11684872
43445528,55111256,14424706,49169186,31241614,5095345
7969323,93745010,94700980,5410777,32605532,88079201
92428586,32624181,81150352,16419143,30554231,49413184
91265100,43571055,11443055,21757350,98241907,34974684
12759436,52184118,45248966,81050519,38526375,96224406
27136319,61654109,1992049,6739884,31758403,66587610
48705355,99720149,89343757,20259955,54411585,67000005
98739697,53044623,21493896,5243310,47419849,3342066
67911036,61487092,66663512,44166625,87891206,64942949
24147665,45523902,98659804,74570550,75966436,95006165
56181114,12923509,18344872,89579758,8003026,54210903
64682224,51719151,25183783,61103004,94897412,72359065
74123192,20053141,95329000,49643740,65845584,76691965
34025851,90303858,6537132,69108076,29640234,80266674
64069168,73209251,63535279,16509728,98453593,40623308
53109288,36644247,45992628,98863032,24383257,45261486
94647097,46752840,93735065,77840014,64996425,24010587
3197264,16314088,99386488,52017130,33489980,89668025
10491920,91411529,51458652,35016620,43344953,86987647
58751468,20681097,9365315,24883739,39393980,78441506
17996055,79923271,53230571,9943927,28663981,3073581
81391869,86725635,18889811,28004965,21385141,46823236
57634698,24165305,70904311,59069632,55715894,64453436
88677267,5894342,13915971,93966017,83381544,9091912
48240916,36660597,20983596,63753474,4823348,75155718
72867734,42879889,56571250,70985249,79527419,63104794
2307163,40766817,22162583,13750421,9051171,9802465
65295637,19038363,98913203,29682813,82774240,46252794
91231928,51673391,72417021,70060072,90061713,29367180
95665263,55329484,96458332,85258347,15405426,1018742
29094489,1604109,73520342,1414690,4913759,86325881
61436793,39756941,97070804,38261942,54421917,94187092
41644707,48947598,80696716,44832967,72853348,12661115
92754873,75174307,49036022,50832363,36010950,81474050
90298597,54782711,93911154,148076,87254728,68520695
21770470,71735268,91329292,64873993,35139987,35129816
16580037,46730442,58410465,94631685,73393930,4397120
91154258,70242236,92587051,82519074,68001458,6278409
43247418,64537751,63895539,81957334,83175883,1277998
58024018,8587190,73740908,79043246,48714254,96017810
58702294,23401880,26860261,27062610,59422642,53982648
44163337,73069070,21033384,98579138,56076070,56975290
80627731,41923003,81677171,97957735,81087443,3179116
11027655,45085524,63497918,45880256,35846498,20015089
92686340,11771873,88225138,30550124,36550334,50647674
30046689,2663672,38289054,66263203,94771965,83395279
39545740,79967476,12633365,17834961,53259575,44694358
15189205,54258176,95360225,3868638,3060640,99456694
87421896,91345053,45303755,48680730,87026691,52600425
75790511,30934200,91626572,52199526,28240841,99864406
34208565,67454706,2816303,45936360,7445816,92503193
89886512,44639562,63907442,99483926,91863745,18590890
72685925,9033536,32958461,75431868,67131457,55513577
68990624,46417061,64947038,51715698,19287768,97502159
34702218,31629724,55155427,98774161,34813454,80310980
24581361,42158101,76928892,6569747,99807045,17868595
48510628,27248881,15266762,62675282,81174553,21478096
32048862,2159962,11472580,12599088,2713246,21263497
28200340,44136115,5594730,82023425,4696213,72689919
41227829,69357885,11028918,21310674,70298594,67271120
53212344,48212683,13605232,94238055,15798058,29502091
54391973,58579582,1972658,74181168,16663387,89804682
8870491,89425976,7375356,76298518,17687768,38816535
77887014,90612878,4887459,48178926,86988533,17504213
39899416,19711480,22529778,68908232,81356398,22382333
87112390,47654119,9428603,28404621,66403355,6417554
54904090,14672891,2140769,48118429,57404542,83686522
54084953,37014565,59308455,68692945,90810085,74415076
590229,57680375,81684338,74844904,48083516,95081905
86731695,30637817,99877143,21998487,34908227,59304000
79544498,10164741,67479633,997305,88511931,43032489
15768705,92503030,10303518,47806043,43068869,7280224
28384485,27692407,32555365,28913239,56783093,19113447
71085695,97500135,99538252,47362129,38891146,51775799
90147209,46330013,11813700,58686747,57429766,39733969
90932662,27317643,77776178,17855276,43937019,76178705
82461524,46517634,49284846,30688063,8321219,65477533
92281106,83489603,98451718,3571984,88211268,73580032
24381829,62171398,70521965,51924081,76002026,32820010
29831285,67617279,9403145,575481,75029429,36934335
50033143,86457038,60273136,16020024,56528172,348656
72234593,17110541,26091883,11256976,44346518,60795564
35581495,55826178,10309648,52824213,96417908,32348851
89888068,68893512,13837505,11554336,48770805,18446472
82736857,62688084,13283364,65470805,15037681,67592085
34118526,68498072,58441464,3961601,44829352,42499281
36115948,50103202,62927013,22734185,95587735,86715864
90816198,89178216,27966020,46382218,26386981,58541914
73176584,21518130,4362614,24642637,13000499,57065806
78716083,17712385,70773329,86924316,80930074,93467476
70528385,13735940,61054628,99027396,4144541,13909400
7740025,97337468,74851075,97488288,90706448,48050958
4226021,67450533,15160071,90611701,4975054,41613353
56819497,27814993,88229846,1673162,35339884,17498338
40584960,63404189,10901669,37225916,9682525,11982351
62546206,61902053,63415126,65919638,14494266,93576872
32922451,79661977,55432001,9664062,32385382,29065429
80153844,81929946,15494274,14879637,40364895,63504326
95560230,90988566,56686942,32993808,76405141,62841800
59026498,8228280,65077777,42466594,9934128,61480141
80799933,16833068,19371241,51103005,77905301,58485103
40306485,33439667,53064745,65544029,22562392,46798759
26349710,8617347,23329642,10598755,49554850,2311296
94432205,82440552,93453571,21821588,49029873,20640361
67706538,565543,28589576,55876466,27320614,3453207
91026735,90380738,82964308,14340656,10378866,82383572
53649451,58443689,7487034,45451456,8690913,16949904
21085797,69158469,57885530,69214003,36563980,7831727
31530805,42656516,69963758,30535562,84236102,31678127
4848382,11738807,86794542,33842068,43580987,53017773
94089718,71254877,7963835,63089078,34303890,92411041
97583452,75635056,23182284,6795467,67687889,86695584
13494203,18620313,72010070,41346477,96319410,91138697
11558352,26035513,9424792,86039385,74413365,58257934
52322774,1967136,81875466,11216502,81667159,21186489
27628292,3531697,92372697,44300482,66953173,34880004
74757688,95880257,37360751,94065341,84306918,42104840
1544828,8262345,43686799,79749092,93919184,78221390
24778840,42697357,15366517,46373628,60428603,89326463
83808360,97096002,6667124,28879228,14543374,72014054
44080251,485783,44925902,40937234,3422839,63291079
51672031,1580301,49835987,98143581,70608628,29231090
66985731,57496961,24416424,63294693,8039867,79012714
81411026,20520952,31840207,1969392,11005733,46487674
72258429,49472650,61430651,70517515,59225597,28165925
73268570,35830141,12905043,93646693,64314544,85992819
41167332,61396205,42638652,48722685,27210874,49775528
29171856,66575012,88252439,10426260,92319114,44252891
4963220,16509875,12025013,35586230,25391903,29125509
39349216,79666123,70496274,82307058,78409216,24922636
88546126,7826202,67267133,30975195,91847019,32263198
39620812,73821253,27457163,57764507,82451395,44822375
97126843,24279070,39617312,63354855,73674381,56335938
641356,11162921,40699923,63953875,38461532,62473158
27823069,71580649,92081180,99558662,89244897,45858061
32124857,74440641,95141366,32008659,49711021,69795938
63331781,55558292,42687784,95078501,80036160,14415837
22381996,11224270,20485198,72275178,10881242,60930305
17526581,61052222,56404213,24638265,86263878,7281805
81902338,62154047,1611881,78056677,47325120,17873512
42299767,66090243,40955105,64077082,41715154,34569284
19756625,88617576,80612052,73305902,74074680,55813076
90322653,42963271,60053152,59285386,78789113,86666272
37102693,53934967,48512035,75600996,21027256,9331309
79216882,88881199,76485279,36319762,1535289,73187194
5406956,45941353,66726928,33043386,60623184,12419647
61185713,36982399,96953786,87600186,32576238,59922348
50664554,45961701,14600517,47692593,40475200,21272322
84846146,92395012,2911517,87626873,50148924,51258914
73136699,72566801,26921091,19166287,62959480,61790128
29962118,30554468,42776580,61906623,4224915,72554937
74803682,6250610,68293479,65524280,72712967,32775730
92723112,53554322,13217218,13687128,74701250,3058201
66823301,52777301,17145264,98890301,62814282,19166519
82628354,50251321,87071209,66639689,91586794,83569716
90256122,7279654,43691220,72158634,48909139,95153830
87117070,21001942,22354390,75552829,78056985,75047626
57746544,90900928,89144733,47118515,90161364,63026666
22658666,11749505,39490958,54644494,37177868,48234573
37535407,10047455,69772340,56135705,76006187,51806071
22845994,34506546,71163424,27098235,80695406,6136699
9587800,74644896,73412564,93372972,81858083,18534900
95226932,56545870,31400614,22089968,31694901,8378197
34091269,81177806,56246487,99221677,59238341,79304589
49871061,9097555,59545634,15986420,94958227,99823416
36708511,53240533,21445903,11610370,54685502,2466847
95625474,63867160,70344512,16214371,68424764,97936681
24861487,40810508,47021167,50120761,17949338,92839273
94922881,77580829,7413303,31759512,62041911,74646932
38896374,47166861,27258343,14910646,2987872,70133414
97996114,26469689,79242846,827823,18635574,19471190
7823185,52353919,15031892,76702372,85246861,59848168
67118655,69694329,56179919,281578,30479212,55194114
65779010,86324091,48387388,16888363,70202948,56212202
45081821,84175882,92346041,63040700,68997240,52927574
71087789,86278141,84788905,91274649,98597317,55013718
13849928,8751703,99130530,61569061,83007053,27001225
4366580,51445252,65612214,98692285,15389218,2677496
60572623,22581939,8054598,39413526,77083662,43498204
11901760,10149194,31405937,53280764,25162026,15285926
92852875,2381824,10613274,50695731,17717321,77879238
21969532,65519119,55408654,15026313,22703193,81210102
35584576,49822193,75906194,88524512,94564406,48794172
19534598,41452682,49159633,61607770,94111691,44243514
69676436,46564884,5490397,9558049,98925522,20529692
2804654,75720198,1841015,27945346,42423382,49005223
96627815,87838760,49794770,67562963,49083547,7302642
91357690,7962831,24500393,19980941,70311697,87077774
31836141,875605,43890955,73927923,64515442,8802978
38747606,88575028,26646782,14264687,18656185,75899079
631317,37206394,3385116,19227901,59296366,15890421
87821542,13319940,63701022,44247038,73863269,92314513
41426850,27193431,91773766,46930733,77955198,32072671
53436685,47521687,99547273,71095056,40770064,91651358
54374798,62388102,655662,83378860,31395773,37545826
5027154,26095364,98168631,6257880,68479720,24994023
33999802,31104208,83468263,64932033,95120108,38573147
56590232,52245230,82570578,8156204,14269038,74730873
6886004,83794408,50607973,53736625,39043753,3113937
12038132,66283694,91005824,88751324,58040474,5453614
20635872,69308113,58725626,99856531,24642918,69382768
72368747,56274744,97996200,51452074,15739503,82752322
3647934,565883,85591976,84253884,34834632,37565402
83139334,77773436,93887948,20463213,5287886,23808325
31812394,57080904,65628689,16445805,31113676,22448805
75327478,30976125,84624269,64143408,69212266,8090272
51063006,79364085,81029786,83250647,67489536,42534614
77884437,1004820,17233636,78118745,32085209,27041495
24638239,2856499,67167357,37773583,93001982,82734743
65990159,7104997,38489060,8354501,22510573,39094945
60633304,44158637,6448632,95217348,95805719,55570640
90677945,4476899,26626653,37906341,84269609,47459552
62805430,1947724,96147343,30778300,14074306,26523967
67311931,74300059,56202808,93344737,19416235,59184467
25481991,21266770,88011795,95064173,50771363,79677969
85037935,52370082,26188143,47634104,32801428,30235794
68288170,84939961,25701187,26436458,39633986,20946422
80657431,83627642,4718355,94608783,7029519,12693424
43045740,19114143,62967499,18607326,69784938,36026537
11469069,12556924,60925463,34724872,72151757,42851566
61481645,71359384,23210017,52376621,48796757,30819473
54384285,5948421,16277335,93413113,98250299,88000913
16484749,71850174,46745363,42886682,93921465,56110157
51917755,84090891,70116553,66028349,11701485,15668547
71942995,29209274,56279519,69484804,60498614,58652172
2117961,48400601,67056455,96296595,27410131,45201584
35932468,45053409,26603681,77812420,74305091,84853410
72901440,83344982,32886584,69733163,86392356,12832250
21748137,26333467,61462798,92166995,69281913,77906507
1289157,64096034,6499783,44287240,48044495,65349390
99098164,80465984,87154028,75884849,82236404,58921078
81591977,87383623,63785897,96828693,20602475,24143830
85940924,74804401,34720965,53768721,30920306,53689264
96510323,66082643,48640860,38687742,56145581,28603503
23148690,47865327,76784698,99439869,57784792,83506408
41465186,87338933,37389894,14507346,57767273,77725800
19115340,99459310,2643170,21781578,2051774,22595156
21495481,22481994,66154090,27799010,80738357,33316686
84711121,4853707,34732038,11746920,79390968,10171930
51496546,69502516,56566713,77709282,22647333,8246252
75075504,69589690,99935366,46200051,74714650,69775102
58127509,78765729,49906376,17288826,57149659,94584591
34765277,86261519,4349167,64366818,22205628,8871399
65177995,8159523,76274125,4861285,7925147,72184767
55133215,91431389,23678733,2690475,84015897,6640020
75520055,95428885,12451092,34108445,96428937,5473412
43767903,61272230,64378729,29940913,19964599,90105832
77638306,9964376,35050961,13499457,38693340,75573942
13142888,79203829,95815820,17398208,71892948,49929811
67741391,40750509,73385693,27332386,67352157,7194997
84949394,39432243,98809072,86615130,22136790,23317398
29128214,47303634,81455282,35372903,93283232,20463742
75635731,2562126,31116611,50689745,48438875,57473050
35144926,42480709,35957769,80954078,87162186,21187672
28470094,22713102,59999804,36325650,18027667,51911659
84730570,95271595,20076497,9466536,79564245,40704974
49982454,14518115,29626546,28038685,26613194,93665958
19064401,93234755,9588926,22447578,61892327,53870642
65939482,1312328,1656211,18305780,29078612,67640401
55653963,49775735,20001226,82446395,7567187,35110782
49844840,16042091,95027045,29870431,59841999,3124409
98619529,1064403,14483418,45985434,27412040,30084785
12781647,95545977,51593689,57142617,9065116,19257918
60403326,64985858,51907683,7792620,31710875,28985732
20203609,33903589,8416211,4821497,35537285,48320280
10855968,26412924,24876664,41293416,83150637,86492444
69077219,60130720,84613146,55736133,70827362,78378318
61566040,93014190,94964532,11194381,52210354,19538321
17644288,63689755,43711156,94312627,84335797,15866423
78233412,56488060,14484116,37363344,48424549,61390404
52963148,24452496,45050994,15655585,2116294,39996428
86604117,91252632,95607454,60308663,80861960,43164730
31325042,85996331,5520481,44637832,29588157,13868753
51580066,69281049,22943004,23959096,91955418,51864361
66814554,9307673,24610903,34613081,17788351,98402873
50817437,54974572,98830434,46989304,17476198,93676319
89862906,75304498,49654083,97764623,16795140,55572974
80338510,54544805,5597268,17297796,67879614,20245879
5553617,14392593,10745449,58334817,86160281,92699449
47321055,66512997,22625364,71884090,29538853,48119522
69206142,58199870,43826827,94604270,59569276,69373424
88659682,95004300,93969360,4048299,84787187,26459792
86139007,64270908,50431260,70130723,21846401,22184727
39618166,55228363,64415463,46458475,63429939,84195057
33306054,96230779,37916606,26282818,17748198,38127578
61782152,67750794,97020408,72900338,45935998,59702711
44627800,76780633,23694200,53134677,42881850,25523520
50347655,55015741,57402811,65083667,67754425,50778786
27205514,70507869,50570498,15830809,92384671,21048811
27359868,97086282,26884404,63016846,71118129,63670953
77641880,91880187,69854441,53442637,17111805,26966198
4552680,50552996,35327484,65259754,40913763,1766935
94359598,85308109,74769224,70553606,9305023,23819529
10173545,96172874,46190147,61688516,29710048,65998735
18365438,33062841,57148468,82811436,8814832,93851467
58682379,76288414,63237239,4374582,75406790,85510957
58092671,79957666,96173057,45959740,57327422,96601827
23884762,84269625,72490967,31164675,26896794,59387543
56950112,52397118,50427788,60354241,19738464,84220204
28487430,49091428,98101649,12368137,22800054,19198729
66533168,27832717,80344481,45975359,65064770,20071534
28322598,65061249,81200587,27322501,27190400,27810982
15524352,26444105,42057845,16914593,47028506,32788455
81506465,34011615,81353218,33361345,36926451,24520856
99094097,2344051,18107087,13596522,90521949,27911051
68736364,68164562,13404940,48528581,9130717,71262975
44933989,57525506,73008419,92454285,66222864,29523391
34115192,42337538,81760394,69431404,37776706,47937769
74154165,89040279,39317648,93092368,44627010,17323072
53472098,66476583,56924159,49248880,75453016,31961353
51971407,21185604,2039267,49785231,93696214,52617778
48900075,60934462,57019653,72400648,61932263,88226643
1204824,34359689,52233289,32896581,37904113,31437653
80644259,74903257,81053626,34141585,5832595,76614932
53642053,74814435,27744445,35113469,91653374,60329315
15344233,26172011,12967208,19257405,76925210,73650619
77941925,61441864,47068941,92599165,58748491,16900638
17050384,50577169,79618236,62252640,73330365,87849996
39023533,86373798,46191654,54040934,58804278,48055560
63311804,76986971,66548251,71223037,51419015,72878086
28352294,55097057,77859761,56119654,11785452,9651132
361257,6673655,99968301,69653217,98957634,33981868
37625711,20542459,15429500,55148036,39113696,22676993
23566561,15033614,99955616,72223346,53205355,33959728
60746647,12429819,6667693,25485288,15127563,51106590
59695835,65901278,72029534,79029792,77516128,59436387
62524048,11879851,53891785,53955749,12794186,88515832
72874534,94038394,92712585,44400291,91121590,23627401
60890420,17904644,9681003,27331249,41905575,49071170
61163954,16354269,79851821,76650872,84996674,56728765
25756788,55428432,45144693,8275828,36353843,11103145
80955657,55117089,39323501,74793654,37757249,72393638
37839750,32749770,75402403,39056588,36867241,66574379
45520726,95623736,51309708,80652074,25392763,74809731
42852623,62848665,89315475,53279520,76471029,2497709
2358063,41715874,3817278,40534969,53250769,89223132
29362279,92784983,49178654,74987330,28484651,7028062
10535311,44568592,40505240,20811939,35108756,6988454
26661370,10435840,2243164,39184062,79420881,77629899
71811808,80162980,85135293,94872434,96688847,63319367
89994100,16738236,5504160,62352432,85955929,88799953
64101947,33998390,51855526,44518747,36682085,85562843
5772517,74206878,46344209,23822385,37264922,83279173
29207515,81299576,88894123,77001791,2835364,87840329
10518978,52658092,33886249,35873384,71289009,65946719
14661492,86071609,71183760,59077439,52550625,91454225
3950357,92322400,62629043,70109850,28783567,38846935
33239235,98559619,31214219,70296231,79038521,58038087
98623379,26065858,49249229,80711385,87409350,36021911
99768557,56587476,48006308,82207970,13105218,29248716
83146043,4615696,75049515,85704267,82621729,30900569
67204668,24398313,20023459,90233195,54789061,34625133
54098543,62713491,83849687,17597845,38536401,74950959
37317690,22824015,50063554,92483179,96923377,28175836
8510288,67618241,61445655,37969729,52420954,39693089
9724013,57064437,90435423,52670966,63723708,94505187
3132105,68337783,50634461,69541437,31915722,4109294
54708729,26619225,34074530,14868804,29743502,75836426
99988631,91707628,12415503,64529232,85038059,86110007
37804060,70706171,8655788,13011411,17554867,54561142
62766513,47289225,69356680,37514464,39154484,18210127
44339216,8963362,62772262,79057011,92894207,96742696
14194470,67069640,40108531,18618030,18611537,41169286
8110495,6474218,91110565,14401526,95831621,40818932
74103286,15949892,87728190,10974553,41006466,65529813
42842840,58535564,37938107,61181008,57014672,76750228
69802403,75038738,41574444,21028422,98723543,28479265
47539992,14297059,10718469,42546487,64275414,21193704
29890030,1708936,28459073,25136220,96114363,74510691
52989379,62966321,89579249,30839672,12025588,15012176
99066710,5116656,75839727,36294161,43909872,30327093
26612238,28170946,72797906,63546079,41400449,11849566
88021265,163837,79181593,8638711,75448913,3617578
27781904,27537740,72766242,97380349,75456735,43184567
88355758,68478929,70588399,40662498,7042421,34321743
43398443,43635176,33250847,92651046,66441083,85533011
90213451,35436182,91690770,59890051,89546749,39031896
32255376,26600561,78773225,29048987,82280946,20763694
64688593,40269322,68351013,97265203,56977191,77722288
4665048,11340924,85031689,46674470,4919666,25883358
7208330,27224568,70058375,24394621,22322204,13006353
37031045,97527944,65993291,39679755,37755322,42248866
75448901,91676850,34890008,90335516,13751692,57516581
15747073,71267158,12526418,32081804,1354885,91044487
18961638,46540743,64054239,50525884,63506019,62330503
53419863,14495323,80227387,54675690,60070443,15187660
89878273,25792900,72345690,7452349,39255930,32613869
99879474,90553053,69898428,66006047,67414339,22318518
78923921,33453064,79042982,91386816,30959036,1844307
73523206,69078466,14690378,97302611,77555607,38471398
37360656,35558352,19991113,48401504,89863481,79798326
16409163,8067529,94040400,72769533,51766990,14161454
94788447,45952006,55170851,60210667,22178173,42818524
75162136,87291841,71745286,88671368,2935594,69502592
52334470,961412,42351817,53843188,52298154,77432282
34958519,9060068,46770721,23686141,50793748,83524902
44365233,60195625,78862375,45850989,78363707,71494737
35023931,28085347,44650018,44871411,47667645,82832315
43855391,75616734,43451102,43941515,36872640,60710724
50911428,3325886,42046361,6905229,64586570,48761701
67591051,21015468,67266591,37401891,43081066,10917565
